ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
48689,1,0,2,1,1,2,0,0,1,1,1,0,1,0,2,1,1,2,1,1,1,0,1,1,0,1,1,0,2,0,0,1,0,0,2,1,1,0,1,1,0,2,2,0,2,0,0,0,1,2,0,1,1,0,1,1,1,0,1,1,0,0,1,0,2,0,1,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,2,1
23,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,1,1,1,2,0,2,1,2,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,2,0,1,2,1,1,0,0,0,1,1,2,2,1,0,0,1,1,1,0,1,0,2,0,1,1,1,0,0,2,2,0,0,1,0,1,1
4213,1,0,1,2,1,2,0,1,1,0,1,0,0,1,0,0,0,2,1,0,2,1,2,0,1,0,1,1,2,1,0,1,1,1,2,1,2,1,0,1,2,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,2,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,2,2,1,1,0,0,1,1,1,1,1,0,1,1,0,0,2,0,0,1,1,0,1
44437,0,0,0,0,0,2,1,1,2,1,0,1,2,1,2,0,2,2,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,0,2,1,0,0,2,2,0,2,1,0,1,0,2,1,1,2,0,1,0,0,0,1,2,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,1,0,2,1,1,0,0,0,0,1,2,1,1,1,2,1,1
49706,0,0,0,1,0,1,0,0,2,1,0,0,2,0,2,0,1,0,0,1,2,0,1,1,0,1,0,1,2,1,0,2,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,2,0,1,1,0,0,2,2,1,2,0,0,1,2,0,1,1,1,0,0,1,0,0,0,2,1,0,2,2,1,0,0,0,2,1,0,0,0,0,1,1,1,2,0,0,1,1,0,0,0
7991,1,1,1,0,1,2,1,2,0,1,1,1,1,0,2,1,0,2,1,2,2,0,2,1,0,0,1,1,1,1,0,0,1,0,1,1,2,1,0,1,0,0,1,2,2,0,1,0,1,1,1,2,0,0,0,1,0,2,1,0,2,0,1,0,2,0,1,1,1,0,1,2,0,1,1,1,1,1,1,2,0,1,1,0,2,1,2,0,1,0,1,0,0,1,2,0,1,1,0,2,0
21504,0,0,0,1,1,0,1,0,0,0,1,1,2,1,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,2,2,1,0,1,0,0,0,2,2,2,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1,1,0,2,2,1,2,2,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,2,0
36210,1,0,0,2,0,0,1,1,0,0,1,1,1,0,2,1,2,0,0,1,2,1,2,1,1,0,0,1,2,0,0,1,1,0,2,0,1,1,1,0,2,0,0,2,1,1,1,1,1,1,0,2,0,0,0,1,1,2,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,2,0
13465,1,1,1,2,0,2,2,2,0,0,0,1,2,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,2,1,1,0,0,0,2,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,2,2,0,1,1,0,0,2,1,0,2,0,1,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,1,0,1,1,0,1,0,0,0,2,0,1,0,2,2,0
31559,1,1,0,0,0,0,1,1,2,1,1,1,2,1,0,1,1,0,1,1,0,0,2,1,0,1,1,1,0,1,0,0,1,0,2,1,2,0,0,0,0,1,0,2,2,0,1,1,2,1,0,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2,0,1,1,0,0,1,0,2,1,1,0,1,1,2,2,1
35439,0,1,2,1,1,0,0,0,0,0,1,1,1,1,2,0,2,1,1,0,0,1,2,0,0,1,0,1,1,1,0,0,0,0,2,2,2,1,0,1,1,0,1,0,0,2,1,0,2,2,0,2,1,1,0,1,0,2,2,1,1,1,1,1,2,0,1,2,1,0,0,1,0,1,0,1,0,0,2,0,1,2,1,0,1,1,0,0,1,0,1,1,0,2,1,1,1,1,1,1,1
37365,1,1,2,0,0,1,0,0,2,0,1,1,1,0,0,1,1,2,1,1,2,1,0,0,1,1,0,1,0,1,0,2,1,1,2,0,0,0,0,0,0,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,2,1,2,1,0,0,1,1,1,1,0,1,0,0,2,0,2,1,1,1,2,0
26393,1,1,2,2,0,2,1,1,0,0,1,0,1,1,2,0,1,0,1,0,0,0,2,0,1,1,1,1,2,0,1,1,1,1,2,2,0,1,0,1,2,2,0,2,2,2,0,1,0,2,0,1,1,0,0,1,0,2,1,1,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,1,0,2,0,1,2,1,0,2,0,0,1,0,1,0,0,0,1,2,1,1,1,1,0,0
8062,1,0,2,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,0,2,1,0,2,0,1,2,1,2,1,0,1,0,0,2,0,2,2,0,1,2,1,0,1,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,2,1,1,1,1,0,2,0,1,0,1,0,1,0,2,1,0,1,1,0,2,1,0
21454,0,0,2,1,1,1,2,1,0,1,0,1,2,0,1,1,1,0,1,1,0,1,2,1,1,1,1,1,1,1,0,1,0,0,0,2,1,0,1,1,1,2,2,2,0,0,0,1,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,2,0,0,2,1,0,1,1,1,0,0,0,2,2,0,0,0,0,2,0
7187,1,1,2,2,0,2,2,2,2,1,1,1,0,1,0,1,2,2,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,2,1,1,1,1,2,0,0,2,0,2,1,0,2,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,2,1,2,0,0,0,1,2,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,1,1,0,1,0,1,0,2,1
46063,0,1,2,0,1,1,1,2,1,0,0,1,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,2,1,0,1,1,1,2,1,1,0,2,1,1,1,2,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,2,0,2,0,1,0,2,1,1,1,1,1,0,0,1,1,0,2,0,0,0,0,0,2,0,1,1,1,2,1,0,0,1,1,2,2,1,0,0,0,1,0,0
27396,1,1,0,0,0,1,0,1,0,1,1,1,1,1,2,1,0,0,0,1,2,1,2,0,1,1,1,0,2,1,0,2,1,0,0,2,0,0,0,0,1,1,1,2,2,0,0,0,2,2,0,2,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,2,1,1,1,0,2,1,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1,2,2,1,0,0,2,1,1
44192,0,1,2,1,1,2,0,2,0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,1,0,2,0,0,2,1,1,1,2,2,0,0,1,0,2,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,2,1,2,0,1,0,0,2,0
24159,0,0,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,2,0,0,2,0,0,2,2,0,0,0,1,1,0,0,1,2,1,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,2,1,1,2,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,2,0,1,1,2,0,1
5937,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,1,1,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,1,1,2,1,2,0,0,2,1,1,2,1,0,0,1,0,0,1,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,1,2,2,0,1,2,1,2,0,0,1,1,0,1,1,0,1,0,2,2,2,0,1,1,2,2,1
32953,0,1,2,2,1,2,1,1,2,1,1,0,1,0,2,1,2,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,1,2,1,1,2,0,1,1,0,2,1,2,1,0,0,0,0,2,2,1,1,1,1,1,1,0,1,1,0,2,1,2,0,0,0,2,1,0,0,0,1,1,0,0,1,1,2,1,1,0,1,1,1,0,2,1,0,1,2,2,0
26469,0,1,1,1,1,0,2,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,1,2,1,1,1,0,1,0,2,1,2,2,2,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,2,0,0,1,0,1,1,1,0,0,2,0,0,1,1,0,0,2,0,0,1,1,1,2,0
43801,0,1,1,2,1,0,1,1,2,1,1,0,2,0,2,1,0,1,0,1,0,1,2,0,0,1,0,0,1,1,1,2,0,1,2,2,1,1,1,1,1,0,0,0,2,2,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,1,1,2,1
10518,0,1,1,2,0,2,1,1,0,1,1,1,0,0,1,1,2,1,0,0,0,0,2,1,1,1,0,1,2,0,0,1,0,1,2,1,2,1,0,0,2,0,1,1,2,0,1,1,0,0,1,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,2,1,0,2,0,2,0,0,1,1,1,0,1,0,1,0,0,0,2,0
921,0,1,0,1,0,0,0,1,2,0,1,1,1,0,0,1,2,1,0,0,0,1,2,1,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,2,2,2,2,2,2,1,1,2,1,0,1,0,0,1,1,1,2,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,2,0,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,2,1,0,0,2,0
28182,0,0,1,1,1,2,1,1,2,0,1,0,0,1,2,0,1,1,1,0,0,1,2,0,1,1,1,0,2,1,0,2,0,1,0,2,1,1,0,1,2,0,1,0,2,2,1,1,0,0,0,1,1,1,1,1,0,2,0,1,1,0,1,1,1,0,1,1,0,2,0,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,2,1,1,0,0,1,0,2,1,1,0,0,2,2,1
33502,1,0,2,2,1,0,1,1,0,0,1,1,1,0,2,0,2,1,0,0,2,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,1,2,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,1,1,1,0,1,0,0,2,0,1,0,0,1,1,1,0,1,1,1,2,0,0,1,0,2,1,1,0,0,0,1,1,2,1,1,1,0,0,1
15224,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,2,0,1,0,1,2,1,0,1,2,1,0,0,2,0,1,0,0,1,1,0,1,0,0,2,1,1,1,1,0,1,1,1,2,0,2,1,1,1,0,1,0,2,0,1,1,1,1,2,0,0,0,0,0,1,0,0,1,1,2,0,1,2,1,0
10038,1,1,0,0,1,2,0,0,2,0,1,0,1,0,2,1,1,0,0,0,0,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,2,1,0,0,1,2,2,0,1,0,0,1,0,2,1,0,0,0,1,0,1,1,2,1,2,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,2,0,2,1,1,0,0,1,1,1,0,1,1,1,2,2,1
31381,0,1,0,2,0,2,2,0,1,0,1,0,2,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,2,1,1,0,1,1,2,0,0,2,1,1,1,2,0,0,1,0,0,1,0,1,2,1,0,2,0,1,1,1,0,1,2,0,1,0,1,0,1,1,2,2,1,2,0,0,0,1,1,2,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0
17227,0,1,2,2,0,2,2,0,2,1,1,0,1,0,2,0,1,2,0,2,1,1,1,1,1,1,0,1,2,0,1,2,0,0,2,1,2,0,2,0,0,0,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,2,1,1,0,1,0,0,0,1,1,0,2,0,2,0,1,0,1,2,1
1212,1,0,1,2,1,2,2,0,2,0,1,1,2,0,0,0,1,2,0,2,2,1,2,0,0,1,0,0,1,1,0,0,1,1,2,1,1,1,0,1,1,2,2,1,0,0,1,0,1,2,1,1,0,1,0,1,1,2,2,0,0,1,0,0,2,0,1,1,0,1,1,0,0,0,1,1,1,1,1,2,0,1,1,1,2,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0
33680,0,1,2,0,1,0,1,2,2,1,1,1,0,1,2,1,1,2,1,1,2,0,2,0,1,1,0,0,2,0,0,1,0,0,2,1,2,1,2,1,1,2,1,0,1,2,1,1,1,2,1,0,0,0,1,0,0,2,0,0,2,1,0,1,0,0,1,0,1,0,1,2,0,1,1,2,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1
47644,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,1,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,1,2,1,2,1,0,1,0,2,0,1,0,1,0,1,1,2,2,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,2,1,2,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0
19911,0,1,0,2,1,0,1,0,1,0,1,1,0,1,2,1,1,0,1,1,2,1,2,1,0,0,0,0,2,0,0,1,0,1,1,0,1,1,1,1,1,2,0,2,2,0,0,0,2,2,1,0,1,1,1,1,0,0,0,1,2,1,1,1,2,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,1,1
3299,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,2,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,1,1,2,1,2,0,1,0,1,2,1,1,0,0,1,0,1,2,1,1,0,2,1,0
14304,0,1,0,2,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,2,1,1,2,2,2,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,0
2462,0,1,0,2,0,1,2,0,1,1,1,1,2,0,0,0,1,2,0,1,2,1,0,1,1,1,0,1,1,1,0,2,1,1,2,2,0,0,1,1,1,1,0,2,1,1,1,0,1,0,0,2,0,0,0,1,0,2,2,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,2,0,1,2,1,2,1,0,0,0,0,2,2,2,1,0,1,2,2,0
45307,1,1,2,0,1,1,1,0,0,0,0,0,2,0,0,0,2,2,0,0,2,1,2,1,0,1,1,1,2,0,0,0,0,1,2,0,1,1,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,1,0,1,2,1,0,1,1,0,2,1,1,2,2,0,0,1,1,2,1,1,0,0,0,1,1,0,2,2,1,0,0,1,1,0
9541,0,1,2,0,0,2,1,0,0,0,1,0,2,1,0,1,2,0,1,2,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,2,1,1,2,1,1,0,0,0,1,2,1,0,2,0,1,1,0,0,0,1,0,2,2,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,1,1,1,1,1,2,0,1,1,0,0,2,1
27113,1,1,0,1,1,0,2,0,0,1,1,1,2,0,2,1,1,2,1,0,0,0,2,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,2,1,0,1,1,2,1,0,0,0,1,1,0,2,0,1,2,1,0,1,0,0,1,1,0,0,0,2,1,0,0,0,1,0,1,1,0,2,0,0,1,0,2,1,0,0,0,0,1,1,0,2,0,0,2,1,0
24008,0,1,1,0,1,0,1,0,0,1,1,1,2,0,2,0,2,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,1,1,0,2,1,1,0,1,0,2,1,0,2,2,1,1,0,2,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,2,1,0,2,1,0,1,2,0
48644,1,1,0,2,0,0,0,0,0,0,1,1,1,1,2,1,2,0,0,1,2,0,2,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,2,0,1,2,2,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,2,0,1,1,2,1,0,1,1,1,1,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,2,1,1
34086,1,0,0,1,1,2,2,1,0,1,0,0,1,1,0,0,0,1,1,1,2,1,1,1,1,0,1,1,0,0,0,1,1,0,2,1,1,0,1,1,0,0,2,2,1,2,1,0,2,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,2,1,1,2,0,0,0,2,0,0,0,1,2,1,2,0,1,1,1,1,2,1,1,0,1,0,1,1,0,0,2,1,1,1,1,1,1
31346,1,0,2,2,0,0,1,2,0,1,1,1,2,0,2,0,2,0,0,2,2,0,1,1,0,1,1,0,2,0,0,2,0,1,1,2,0,1,1,0,0,2,0,0,0,1,1,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,1,0,2,0,1,1,0,0,1,0,1,2,2,1,1,0,0,2,1,0,0,0,1,1,0,1,2,1,0,0,0,2,1,0
47987,1,1,0,0,1,0,2,2,0,1,0,0,1,1,2,1,1,0,0,2,2,1,2,1,1,0,0,1,1,0,0,0,0,1,2,1,2,1,1,1,0,0,0,1,2,0,1,0,1,0,1,1,0,0,1,1,0,2,1,1,2,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,2,0,1,1,1,2,1,0,2,1,0,1,0,0,1,1,1,1,0,0,1,0,0,2,0
31530,0,0,0,1,1,0,2,1,0,0,1,0,2,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,2,1,2,0,0,1,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,2,1,0,1,1,2,0,1,1,0,0,1,2,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,2,0,0,1,0,1,1,2,1
25395,1,1,1,1,1,2,2,1,2,0,0,0,0,0,2,1,1,0,1,1,2,0,2,0,1,1,1,0,0,1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,2,1,1,1,1,2,0,0,0,0,0,0,1,2,1,1,1,0,1,0,1,1,1,0,1,0,1,2,0,0,0,0,1,1,0,1,1,1,1,1,2,1,0,0,0,0,1,0,1,2,0,2,1,0,2,1,1
2276,1,1,2,1,0,0,1,0,1,0,0,0,2,1,2,0,1,2,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,2,0,0,1,2,0,1,2,0,1,0,1,1,1,1,1,1,1,0,0,0,2,2,0,2,0,0,1,1,1,1,2,0,1,1,1,0,1,1,1,0,1,1,2,1,2,1,0,2,1,0,1,1,0,1,1,0,1,1,0,0,0,2,0,1
18362,1,1,0,1,0,0,1,0,1,1,1,1,2,1,1,0,2,0,0,1,0,0,2,1,0,1,0,0,0,1,1,2,1,0,0,1,1,1,1,1,2,0,0,1,2,0,0,0,2,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,2,1,0,1,2,0,0,1,0,0,1,0,2,1,2,1,0,0,1,0,0,0,1,1,1,2,2,0,1,1,1,2,2,0
25406,0,0,1,2,0,1,1,2,0,1,1,0,1,1,2,1,0,0,1,1,1,1,2,0,1,0,0,1,2,1,0,1,1,0,2,1,1,0,1,1,1,0,2,1,0,0,1,0,1,0,1,1,1,1,0,0,0,2,2,0,2,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,2,2,1,2,0,0,1,1,1,1,0,1,1,1,1,2,2,1,0,1,1,2,0
25593,1,0,0,2,0,1,1,0,0,0,1,0,1,0,2,0,1,1,1,0,2,0,2,1,1,1,0,0,2,1,0,1,1,0,0,0,2,1,0,1,1,1,0,2,2,0,1,0,2,0,1,2,0,0,1,1,1,2,2,0,2,0,0,0,2,0,0,1,0,0,1,2,0,0,0,1,0,1,0,1,1,2,1,1,2,1,2,0,1,0,0,0,0,1,2,1,0,0,2,2,0
37042,1,1,2,1,0,2,2,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,2,1,0,1,1,1,2,1,0,0,0,1,2,0,0,1,0,1,1,1,0,1,0,1,0,0,2,0,0,1,1,0,0,1,0,2,2,0,0,0,0,1,1,0,1,2,1,1,1,0,0,0,0,2,1,1,0,2,1,1,0,0,2,1,0,1,0,1,0,1,0,1,2,1,1,1,2,2,1
9312,1,0,1,0,1,2,2,1,1,1,1,0,1,0,1,0,2,2,1,0,0,1,0,1,1,0,1,0,2,0,0,2,1,0,2,1,1,1,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,0,1,1,0,0,2,0,2,1,0,0,1,0,1,0,0,2,1,0,0,0,0,2,2,1,0,1,1,2,0,1,1,1,1,1,0,1,0,0,2,0,1,0,1,0,2,2,0
49458,1,0,0,2,1,0,2,2,0,0,1,1,1,0,2,1,2,0,1,1,1,1,1,1,0,1,0,0,2,1,0,1,0,1,1,2,2,1,1,1,1,0,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,1,0,0,1,1,1,1,1,0,0,0,2,2,0,1,1,0,0,1
8408,1,1,2,1,0,0,0,1,2,1,0,1,2,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,2,0,1,1,1,1,2,1,2,2,0,1,1,1,1,1,2,1,1,1,1,1,2,1,0,0,1,0,0,1,1,1,1,1,1,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,2,2,0,1,1,2,0,1
27846,1,1,1,0,0,1,1,0,1,1,1,1,1,1,2,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,2,1,0,1,2,2,2,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,1,1,0,1,1,1,0,1,1,2,1,0,0,1,2,1,0,0,1,0,0,1,1,0,1,0,2,1,0,0,0,1,1,0
7531,0,0,2,0,1,0,1,0,2,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,1,2,0,1,1,0,1,1,2,1,2,0,0,1,1,0,0,0,1,0,1,0,1,0,2,2,1,2,1,0,0,0,0,0,1,1,0,1,1,1,0,0,2,1,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,2,2,0,1,0,1,2,0
32416,0,0,1,0,1,1,1,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,2,1,1,1,0,0,1,1,1,1,0,0,2,2,1,1,1,1,1,2,0,1,1,0,0,0,1,0,1,0,2,2,1,0,2,1,2,1,0,0,0,2,0,0,0,0,0,1,2,2,0,0,1,2,0,0
44189,1,0,1,1,1,2,1,1,0,1,0,1,2,1,1,0,2,1,1,2,1,1,2,0,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,1,0,1,2,2,2,0,1,1,2,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,2,1,1,0,1,2,0,2,1,1,1,1,0,0,1,2,1,2,0,0,2,1,0,0,1,0,0,1,0,0,2,1,1,0,1,0,1
15981,0,0,1,0,1,2,1,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,1,2,1,0,0,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,1,0,0,2,1,1,1,1,1,1,0,0,1,1,0,1,2,1,2,0,1,0,1,2,0
41785,0,0,1,2,1,0,1,2,0,0,0,1,2,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,2,1,0,1,0,1,2,2,2,2,0,0,0,1,0,1,0,1,1,1,1,0,1,2,1,1,0,1,1,0,0,1,2,1,0,0,1,0,1,1,0,1,0,1,2,0,1,1,0,0,1,2,0,0,0,0,0,2,0,2,0,0,1,1,2,0
26231,1,0,0,2,1,0,0,0,1,1,0,0,1,0,2,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,1,0,1,1,2,0,2,1,2,2,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,2,0,0,0,0,1,1,2,0,1,0,2,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
35753,1,1,2,2,1,2,1,2,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,2,2,0,0,2,1,2,0,0,0,0,2,0,0,1,1,1,0,1,2,0,1,1,1,2,1
