ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.U,v.V,v.W,v.X,v.Y,v.Z,v.AA,v.AB,v.AC,v.AD,v.AE,v.AF,v.AG,v.AH,v.AI,v.AJ,v.AK,v.AL,v.AM,v.AN,v.AO,v.AP,v.AQ,v.AR,v.AS,v.AT,v.AU,v.AV,v.AW,v.AX,v.AY,v.AZ,v.BA,v.BB,v.BC,v.BD,v.BE,v.BF,v.BG,v.BH,v.BI,v.BJ,v.BK,v.BL,v.BM,v.BN,v.BO,v.BP,v.BQ,v.BR,v.BS,v.BT,v.BU,v.BV,v.BW,v.BX,v.BY,v.BZ,v.CA,v.CB,v.CC,v.CD,v.CE,v.CF,v.CG,v.CH,v.CI,v.CJ,v.CK,v.CL,v.CM,v.CN,v.CO,v.CP,v.CQ,v.CR,v.CS,v.CT,v.CU,v.CV,v.dummy
31775,1,0,0,0,1,1,1,1,0,0,1,1,2,1,1,1,2,1,0,2,2,1,0,0,0,0,1,0,2,1,1,2,0,1,0,1,1,1,0,1,0,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,1,1,0,0,2,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,1,0,0,1,1,0,0
46322,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,2,0,2,1,0,2,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,2,1,0,1,1,0,1,0,1,2,0,2,0,1,0,1,2,1,2,1,0,1,0,1,2,1,1,1,1,1,0,0,0,2,1,1,0,0,0,1,1
31385,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,1,1,0,1,0,0,1,2,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,2,2,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,1,0,1,1,1,1,1,1,1,2,2,0,1,1,0,1,1,1,1,0,2,0,1,0,0,1,2,2,0,0,0,1,1,2,0
23901,0,1,2,2,0,1,1,0,1,0,1,0,2,1,1,1,2,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,1,1,0,0,0,2,2,0,2,2,1,1,2,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,2,0,1,2,1,0,1,1,0,1,0,1,1,1,1,0,1,2,2,0,1,1,0,1,0,0
43813,0,1,0,0,0,2,2,0,2,0,0,1,2,1,1,1,1,1,1,2,2,0,2,0,1,0,1,1,0,0,1,1,1,0,2,0,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,2,0,1,1,1,1,1,1,2,1,1,0,0,0,2,1,1,0,0,1,2,1,0
47457,1,1,2,2,1,2,1,2,0,1,1,1,2,1,0,0,1,1,1,0,2,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,2,2,1,0,0,1,0,1,1,1,0,1,1,1,0,0,2,0,0,1,0,1,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,1,1,0
29425,1,1,1,2,0,1,2,1,2,0,1,1,0,1,2,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,2,0,1,2,1,2,2,1,1,1,0,1,1,0,0,0,1,1,1,2,1,0,0,1,1,1,1,0,1,0,1,2,1,2,0,0,1,2,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0
9356,0,1,2,2,1,1,2,2,0,0,1,0,0,1,2,0,1,1,0,1,0,1,2,0,1,1,1,1,2,1,1,0,0,0,2,0,2,0,0,0,1,2,0,0,2,1,1,1,0,1,0,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,1,2,0,1,0,1,2,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,2,1,2,1,0,1,0,0
38390,0,0,2,2,1,0,1,0,0,1,0,1,2,0,0,0,1,2,0,0,2,1,1,0,1,0,0,1,2,0,1,2,0,0,1,1,2,0,0,0,1,0,1,0,0,2,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,0,1,2,0,0,1,1,2,1,1,1,1,1,0,0,1,2,0,1,1,0,0,2,1,1,1,0,1,1,1,2,0,0,1,0,0,0,1,1
2778,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,2,2,1,1,0,1,0,0,0,1,0,0,2,1,0,2,1,2,1,0,0,1,0,2,1,1,1,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,1,1,0,0,0,1,2,0,1,0,0,1,1,0,2,1,2,0,1,1,0,1,2,2,0,2,0,0,1,0,1
15048,1,0,1,1,1,2,2,1,0,1,0,0,2,0,2,0,2,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,2,1,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,2,0,0,0,0,1,1,1,2,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0
27494,1,1,0,1,1,1,1,0,2,1,0,1,2,1,0,1,0,1,0,2,2,0,2,0,0,0,1,1,2,0,1,0,1,1,1,0,0,0,2,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,1,0,2,1,1,2,1,2,1,2,1,0,1,2,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1
20487,1,1,0,0,1,0,0,2,2,0,0,1,2,1,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,1,1,2,1,1,1,2,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,1,1,0,1,2,1,0,1,1,1,1,2,1,1,1,0,2,1,2,1,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,1,1,0,1
27532,0,0,2,2,1,2,0,2,0,0,0,1,2,1,2,1,1,1,0,2,2,0,1,0,0,0,1,0,1,0,1,2,1,1,2,2,2,1,2,0,1,1,2,2,1,1,1,1,2,1,0,2,0,1,0,1,0,2,2,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,1,1,2,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
38571,0,0,2,1,0,2,1,0,2,1,1,1,0,1,2,1,0,1,1,1,0,1,2,1,1,0,0,0,2,1,0,2,1,0,0,1,0,0,2,0,1,0,2,2,0,1,0,0,2,2,1,0,1,1,0,1,0,1,1,0,2,1,1,0,0,1,0,2,1,1,0,1,0,0,1,1,1,0,2,2,0,1,1,1,1,1,2,0,1,0,0,1,1,1,1,0,0,1,0,2,0
45582,0,1,2,1,1,0,1,0,2,1,1,1,1,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,2,0,0,1,0,2,2,2,1,1,0,0,1,1,1,1,0,1,0,2,0,0,1,0,1,1,2,0,0,2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,2,1,1
31515,0,0,2,1,1,0,2,0,2,0,0,1,1,0,0,0,1,1,1,1,0,0,2,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,2,0,2,0,2,2,0,1,1,0,0,2,1,1,1,0,1,1,2,1,1,0,0,1,0,0,0,0,1,2,1,2,0,1,0,0,1,0,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,2,2,2,0,1,2,1,0
30073,1,1,1,2,0,1,0,1,2,1,0,1,1,1,2,1,2,1,0,1,0,0,2,1,0,0,0,1,0,0,1,0,1,1,2,2,2,0,2,1,0,2,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,2,0,2,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,0,0,2,1,0,2,0,1
12098,0,1,2,2,1,2,0,0,1,0,1,1,0,1,2,0,2,0,1,1,1,1,1,0,1,1,0,0,2,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,2,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,1,1,0,1,0,2,1,2,1,0,1,1,0,2,1,1,0,1,1,2,2,0
14236,0,0,0,0,0,2,2,2,0,0,0,1,1,1,2,1,2,2,1,0,0,0,1,0,0,0,1,1,2,0,0,2,1,1,0,1,0,0,0,0,1,2,2,2,2,2,0,0,0,2,1,1,1,1,1,1,0,2,0,0,2,1,1,0,2,1,0,1,0,1,1,0,0,1,1,1,1,1,0,2,1,2,1,1,1,1,2,1,1,0,0,0,2,0,2,1,1,1,2,2,0
11992,1,1,0,2,1,1,1,0,2,1,0,1,2,1,2,0,2,0,1,2,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,2,2,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,2,1,0,1,1,1,1,1,0,1,2,1,2,0,1,0,1,1,1,0,0,0,0,2,2,2,2,0,0,2,0,1
47884,1,1,0,1,0,1,2,0,1,0,1,1,1,1,0,1,1,2,1,1,2,1,0,0,0,1,0,1,0,0,0,2,0,1,1,1,2,1,0,1,2,0,0,1,1,0,0,1,2,0,1,2,0,1,0,1,1,2,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,2,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1
34534,1,1,2,1,1,1,2,0,2,0,1,0,1,0,2,0,0,1,1,1,2,1,1,0,0,0,0,0,2,1,0,1,1,1,2,2,0,1,0,0,1,1,2,0,0,2,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2,1,2,0,1,1,2,0,0,0,1,0,2,1,1,2,1,1,1,1,0,1,0,2,1,0,1,0,1,1,0,0
42380,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,2,0,1,1,1,1,1,1,0,2,1,1,1,2,1,1,1,0,0,2,0,2,0,1,1,0,2,2,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,2,0,2,1,2,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,2,0,1,2,1,0
38187,0,0,2,1,1,1,2,0,0,0,1,0,2,1,0,0,1,2,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,2,1,0,2,0,0,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2,1,0,1,1,1,1,1,0,2,0,0,2,1,1,0,1,1,0,0,1,1,1,2,1,2,2,1,1,2,0,0
30800,1,1,2,0,0,1,1,2,2,1,1,1,0,0,1,0,0,1,1,2,2,1,0,0,0,0,1,0,2,0,0,1,1,0,1,2,2,0,0,1,0,1,1,1,0,2,1,1,2,1,1,2,0,1,0,1,1,2,2,1,1,1,1,0,0,0,1,0,0,2,0,0,1,1,0,0,2,0,1,2,1,1,0,0,0,1,2,1,0,1,0,0,0,1,2,2,0,0,2,0,1
48293,1,1,2,1,1,2,1,0,0,1,0,0,1,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,2,1,0,2,0,1,0,2,2,1,2,1,0,1,2,1,0,1,0,0,2,0,1,2,0,0,0,0,1,0,2,1,2,0,0,1,0,0,1,2,0,1,1,2,1,0,1,2,0,0,0,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,1,0,2,0,0
15317,0,0,2,1,1,0,1,0,1,1,1,1,0,1,2,0,2,0,1,0,1,0,2,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,2,0,1,0,1,2,0,2,0,1,1,1,0,0,0,0,0,1,0,2,1,0,1,1,0,1,0,1,1,2,0,2,0,0,1,1,1,0,1,1,2,0,0,0,1,1,1,0,2,1,0,1,0,1,2,1,0,2,1,0,1,1,1
5943,0,1,1,0,1,1,2,0,0,0,1,0,0,1,0,1,1,1,0,1,2,0,0,1,1,1,1,0,2,1,0,2,0,0,2,1,2,0,2,0,0,2,1,0,1,2,0,1,2,1,1,1,1,1,0,1,1,2,2,0,2,1,1,0,0,1,1,2,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2,1,0
10287,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,2,0,1,1,0,2,0,1,0,1,1,0,0,0,2,1,1,1,0,1,0,0,1,2,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0,1,1,1,1,2,1,0,1,1,1,0,2,1,1,1,2,2,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,2,1,0,1,0,2,0,1
23899,0,1,1,2,1,1,1,2,1,1,1,1,1,1,2,0,0,2,1,0,1,0,1,1,0,0,1,0,2,0,1,0,0,1,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,1,0,1,0,2,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,2,1,0,1,0,2,1,0
19484,0,1,2,1,1,1,1,1,0,1,1,1,2,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,0,0,1,1,0,1,0,2,0,2,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,2,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,2,2,1,0,0,0,2,1,0
12198,1,0,2,0,0,0,1,0,2,1,1,0,1,1,1,0,0,0,0,1,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,2,2,2,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,2,1,1,0,1,1,1,0,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1
2470,0,1,1,2,0,2,0,1,0,0,1,1,2,1,0,0,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,1,2,1,0,0,0,2,1,1,0,0,0,0,1,0,1,1,0,0,2,1,1,0,1,1,2,1,0,1,1,0,1,0,0,0,0,1,1,1,0,2,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,2,1,1,1,2,0
10403,1,1,1,2,1,0,0,1,2,0,1,0,1,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,2,0,0,1,1,0,2,1,1,1,1,0,1,2,2,1,2,1,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,2,2,1,2,1,0,2,0,1,1,0,0,0,1,1,1,1,0,2,0,2,0,1,1,1,0
34897,1,1,1,2,0,0,2,0,0,1,0,1,2,1,0,0,0,2,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,2,0,2,0,0,1,1,0,1,0,1,1,1,0,0,0,2,1,0,2,1,0,1,1,1,1,1,0,2,0,1,1,0,0,1,1,0,2,2,0,0,1,0,2,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,0
9273,1,1,0,0,0,2,2,1,0,0,1,0,1,1,0,1,2,2,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,1,2,1,0,2,2,0,2,1,0,0,2,1,1,2,0,0,0,1,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,2,1,1
21338,1,0,0,0,1,2,1,2,1,1,0,1,1,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,2,1,2,0,0,1,1,0,0,1,2,2,1,1,0,1,0,0,0,1,0,0,1,0,2,0,1,1,1,1,1,0,0,1,1,2,1,0,1,1,0,1,2,1,0,0,1,1,1,1,2,0,1,0,0,1,1,0,2,2,2,2,0,1,0,0,0
27468,0,1,2,2,0,2,1,1,1,1,1,0,0,0,2,0,2,1,1,2,1,1,1,0,0,1,0,0,2,1,0,0,0,0,1,1,0,1,2,0,1,2,2,1,2,0,1,1,1,2,1,0,1,0,1,1,0,0,0,1,0,1,0,1,2,1,0,0,1,1,1,2,1,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,0,1,1,0,0,2,0,2,0,1,1,0,1
40202,1,1,0,1,0,1,1,2,2,1,1,1,2,0,2,0,2,1,0,1,2,0,2,0,0,1,0,1,1,0,0,2,1,0,0,0,1,0,2,1,0,2,0,1,1,1,1,0,1,2,0,2,1,1,0,0,0,1,2,1,2,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,1,2,0,1
4569,1,0,1,1,1,2,2,0,1,1,1,0,0,1,2,0,1,2,0,1,1,1,0,1,0,1,0,0,0,1,0,2,0,1,2,2,1,0,2,1,1,0,2,2,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,2,0,0,0,2,2,0,2,1,0,0,1,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0
39949,0,0,1,1,1,2,2,0,1,0,1,0,2,1,2,1,1,1,1,2,0,1,2,0,0,1,0,0,1,0,0,2,0,1,0,1,2,0,2,0,0,1,1,0,1,2,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,1,2,0,1,0,1,1,2,2,1,2,1,0,0,1,1,0,1,2,1,1,1,0,0,0,2,2,0,0,1,2,2,1
27729,0,0,1,0,0,0,0,2,0,1,1,0,0,0,2,1,1,2,1,2,2,1,0,1,0,1,0,1,1,1,0,2,1,1,1,1,0,1,2,1,0,2,0,2,1,0,1,0,2,0,0,0,1,1,1,1,0,0,2,1,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,2,2,0,2,0,1,2,1,1,2,0,1,0,0,1,1,1,1,0,2,1,1,1,1,2,0
17056,1,0,2,2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,2,0,0,1,1,1,2,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,1,1,1,1,2,0,1,1,0,0,0,0
25792,0,0,2,2,1,2,0,2,0,0,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,1,2,1,2,1,0,0,0,2,2,2,0,0,2,2,0,1,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,2,0,2,1,0,0,1,1,0,1,1,1,0,2,2,2,2,1,1,1,0,1
33865,0,1,2,0,1,2,1,1,0,1,0,0,2,0,2,0,2,0,0,2,1,0,2,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2,0,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,2,1,1,1,1,0,0,1,1,2,0,2,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1
9901,0,0,0,2,1,1,2,1,2,0,0,0,2,0,0,0,2,2,0,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,2,2,2,0,0,1,0,1,0,1,0,0,1,0,0,0,2,1,1,1,0,0,1,2,1,1,0,1,1,0,0,0,0,0,2,1,1,2,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,2,2,0,0,1,0,0
33532,1,1,2,2,1,1,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,1,2,2,1,0,2,0,1,0,0,1,1,2,0,1,2,0,1,0,1,0,1,1,1,0,2,0,0,1,1,0,1,1,0,1,0,1,0,2,1,0,1,2,2,0,1,1,1,1,1,0,2,0,1,0,0,0,0,0,2,2,0,2,1,0,2,0,0
34172,0,1,1,2,1,1,2,2,1,0,0,0,2,0,2,1,1,2,0,1,0,1,0,1,1,0,0,1,2,0,0,2,0,0,2,1,2,0,2,1,2,1,2,0,1,1,1,0,2,2,1,2,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,2,1,0,2,1,0,0,0,1,2,1,2,1,1,1,1,1,1,1,0,0,0,1,0,2,0
28993,1,0,2,1,1,1,0,1,2,1,1,0,1,1,2,1,0,1,0,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,2,2,2,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,2,1,2,0,0,1,2,1,0
38019,1,1,2,0,1,1,0,1,0,0,0,0,0,1,2,0,0,1,1,2,2,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,2,0,0,1,0,0,1,0,1,1,0,0,2,1,0,2,0,0,0,1,1,0,2,1,2,0,1,0,0,0,2,2,1,2,1,1,0,1,0,2,0,1,0,0,0,1,1,1,1,2,1,0,1,2,1,0
16629,1,1,1,1,1,0,1,2,0,1,1,0,2,1,1,0,2,2,0,0,0,0,2,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,2,2,0,1,0,1,0,0,1,2,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,2,0,1,1,1,0,0,0,2,1,0,1,0,0,0,2,0,1,1,1,0,0,0,2,0,1,0,2,1,1
49447,1,0,1,0,1,2,1,2,2,0,1,0,1,0,2,1,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,2,0,0,1,0,1,0,2,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,2,0,0,1,0,0,2,0,1,2,0,0,2,1,1,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1
6464,1,1,1,1,1,0,0,2,2,1,0,1,2,1,2,1,1,2,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,2,0,0,1,2,2,0,1,1,1,0,1,1,1,1,1,0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,2,1,2,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,2,0
33430,1,1,0,1,0,0,1,0,2,0,0,0,0,1,2,0,1,0,1,1,2,0,2,0,1,0,0,1,2,1,1,2,1,1,2,1,1,1,2,0,2,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,2,1,2,0,0,1,1,1,0,2,1,0,1,2,1,0,0,1,2,0,1,2,0,0,1,1,0,1,0,0,1,1,1,0,2,0,2,1,0,0,2,2,0
4935,0,0,0,0,1,2,1,2,0,1,1,0,0,0,1,0,2,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,2,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,2,2,0,0,2,1,2,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,2,0
40513,1,0,0,0,0,1,0,1,2,0,0,1,1,1,0,0,0,2,1,2,2,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,2,0,0,2,2,0,1,1,0,0,1,2,1,1,0,1,0,2,1,0,1,0,1,0,0,0,0,2,0,2,0,2,1,0,1,1,0,1,1,0,0,2,1,0,0,1,2,0,1,1,0,0,1,2,2,1,0,1,1,1,1
33310,0,0,1,2,1,0,2,1,1,1,1,0,1,1,1,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,1,2,0,1,1,1,1,0,2,1,2,0,2,2,2,2,1,0,2,2,0,0,0,1,1,1,1,1,2,1,1,0,0,1,1,1,1,0,0,0,1,2,0,0,1,1,0,0,0,2,0,1,1,1,2,1,0,0,1,1,1,1,0,0,0,1,0,0,2,1,0
22297,1,1,0,2,0,1,1,0,2,1,0,1,2,1,0,0,2,0,1,1,1,1,2,0,0,0,0,1,0,0,1,2,1,1,1,2,2,1,0,0,0,2,0,2,1,2,0,0,2,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1
44848,0,1,1,0,1,2,2,2,2,0,0,1,1,0,1,1,2,1,1,1,2,0,1,0,0,0,1,0,2,0,1,0,1,1,0,0,1,0,2,1,1,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,2,1,1,0,0,1,1,1,1,0,1,0,0,1,2,0,1,0,1,0,1,1,2,1,2,0,0,0,1,1,0,0,0,0,1,2,1,2,0,1,1,2,0,1
15665,0,1,2,2,1,0,0,0,0,0,1,1,2,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
3801,0,0,2,2,1,2,2,0,0,0,0,1,0,1,2,0,2,2,0,1,0,1,2,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,2,0,2,1,1,0,1,2,2,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,2,2,0,0,2,0,2,0,1,0,1,1,0,1,0,1,1,0,2,2,2,0,0,1,0,0
9933,1,0,1,1,1,0,0,0,2,1,0,1,2,1,0,1,1,0,1,1,2,0,0,0,1,0,0,0,2,0,1,1,0,1,2,1,1,0,0,0,2,2,0,2,2,0,0,1,2,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,2,1,1,1,1,1,2,2,0,1,1,0,2,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
34087,1,0,1,0,1,0,0,1,2,0,1,1,1,1,1,1,1,1,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,1,1,1,0,0,1,2,1,1,0,0,1,0,0,0,2,1,1,0,1,1,1,2,0,0,1,0,0,0,1,1,1,0,0,2,0,1,0,1,1,1,0,0,1,1,1,0,0,1,2,2,1,0,1,0,1
1231,0,0,0,0,0,2,0,2,1,1,1,0,1,1,0,1,2,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,1,1,2,1,0,1,1,2,2,1,0,1,2,0,0,2,1,0,1,0,0,2,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,2,0,0
