ig.id,v.A,v.B,v.C,v.D,v.E,v.F,v.G,v.H,v.I,v.J,v.K,v.L,v.M,v.N,v.O,v.P,v.Q,v.R,v.S,v.T,v.dummy
24283,1,1,2,1,1,1,1,2,2,0,1,0,1,0,2,0,1,2,0,1,0
15307,0,0,1,2,0,2,2,0,0,0,1,1,2,0,0,0,2,1,0,1,0
48106,1,1,1,0,0,1,0,1,1,0,0,1,1,1,2,0,2,0,0,1,0
44823,1,0,0,0,1,2,2,0,0,0,0,0,2,0,2,0,0,2,1,0,0
40846,0,0,2,2,1,2,2,1,2,0,1,1,1,0,2,0,2,0,0,0,0
40034,1,1,2,2,1,1,2,1,1,1,1,0,2,0,2,0,2,1,1,0,1
19507,0,0,1,2,0,0,2,1,1,0,1,0,0,1,1,0,2,1,1,0,1
14197,0,0,0,0,0,0,1,1,2,0,0,0,2,1,2,0,0,2,0,0,0
15800,1,1,1,1,1,2,2,2,1,0,1,0,0,1,1,1,2,0,1,2,1
2039,1,1,1,2,0,2,1,1,2,0,1,0,2,1,0,0,0,0,1,0,1
9871,0,0,0,2,0,1,2,2,2,0,0,1,1,1,0,1,0,2,1,0,1
22083,0,1,1,0,0,2,2,2,0,1,0,0,0,0,1,0,2,0,1,2,1
269,0,1,1,0,1,1,1,0,2,0,0,1,0,1,2,0,2,1,0,0,1
35047,0,0,1,1,1,1,0,2,2,1,0,1,0,1,2,0,2,1,1,0,0
18846,0,0,0,0,1,2,0,0,2,0,0,0,0,1,2,1,1,1,0,2,0
23429,1,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,1,1
8118,1,1,1,2,1,0,1,0,0,1,1,0,2,1,1,1,2,1,0,0,1
22257,1,0,0,2,0,2,0,1,0,0,1,1,0,1,1,1,1,2,1,0,1
13394,0,1,1,0,1,0,2,1,2,0,1,0,2,0,1,0,1,2,0,2,1
16172,0,1,0,1,0,1,2,2,2,0,0,0,1,1,2,1,0,1,1,2,1
12116,0,0,0,2,0,0,2,1,0,0,1,0,0,0,1,0,2,1,1,2,0
38652,0,0,1,1,1,0,1,0,1,1,1,0,2,0,0,0,1,1,1,0,1
25120,1,1,1,2,0,1,2,2,2,1,0,0,0,1,0,1,0,0,1,1,0
40280,0,1,0,1,0,2,0,2,2,1,1,1,1,1,1,0,0,1,1,0,1
30785,1,0,1,2,0,2,0,0,2,0,0,1,0,1,1,1,2,2,0,2,0
4178,0,1,0,2,1,1,0,0,1,1,1,0,1,0,2,1,0,2,0,2,0
45914,0,1,1,1,1,2,0,0,0,1,1,0,2,0,0,0,0,2,0,1,1
13668,0,1,1,1,1,2,2,2,0,0,0,0,1,0,2,1,2,2,0,1,0
27380,0,1,2,0,0,1,0,1,1,0,1,0,2,1,2,0,1,2,1,1,1
18657,0,0,2,2,0,2,1,2,2,1,1,0,2,0,0,1,2,1,1,1,0
46358,1,0,0,1,1,1,2,2,1,0,0,1,2,0,1,0,0,2,0,0,1
40540,1,0,2,2,0,0,0,0,2,1,1,1,2,1,2,1,1,0,0,2,0
36255,0,0,1,0,0,1,2,1,0,0,1,0,2,0,0,0,2,2,0,1,1
28998,1,0,2,1,0,2,0,2,2,1,1,0,2,0,1,1,2,1,0,0,1
35800,1,0,0,1,0,0,1,2,0,1,1,1,2,0,2,1,0,1,1,0,1
1088,0,1,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,1,2,0
38964,0,0,1,0,1,1,2,2,0,0,0,1,2,0,1,0,0,0,1,1,0
21223,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0
22807,0,0,2,0,0,1,2,2,0,0,1,0,2,1,1,1,2,1,0,0,0
37032,0,1,2,2,1,2,0,2,1,1,0,0,1,0,0,0,2,1,1,2,0
15321,0,0,2,2,0,1,2,0,2,0,1,1,2,0,1,1,1,1,1,2,0
13622,1,1,2,0,0,2,1,2,0,1,0,0,0,1,0,1,0,1,0,2,1
32403,0,0,2,1,0,1,2,1,2,0,0,1,2,1,0,0,1,1,0,1,1
8182,0,0,2,2,0,2,1,1,0,1,1,1,0,1,1,0,1,1,0,2,1
21537,0,1,2,0,1,0,2,0,1,0,1,0,0,0,2,1,2,1,0,1,1
47953,1,0,1,1,0,2,1,2,2,1,0,1,2,1,1,1,2,1,1,2,1
32673,1,1,1,0,0,2,2,1,2,1,0,1,0,1,2,1,2,0,1,1,1
25813,0,1,2,0,1,0,2,1,0,1,1,0,1,0,2,0,0,1,0,1,0
34345,1,0,2,0,0,0,1,1,1,1,1,0,2,1,2,1,1,0,1,2,1
49184,0,1,0,0,1,0,1,2,1,1,1,0,1,0,2,0,0,1,0,0,0
47759,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,2,1,1,0,0
38245,0,0,0,2,0,0,0,0,0,0,1,1,0,1,2,1,2,0,1,1,0
19676,0,1,2,2,0,1,0,1,0,1,0,1,1,1,2,1,1,0,1,1,0
3208,0,0,2,2,0,0,0,2,0,0,0,1,2,1,1,0,1,2,0,1,1
3895,0,0,0,0,0,2,2,0,1,0,0,1,0,0,2,0,0,1,1,1,1
6484,1,0,0,0,1,2,2,2,2,0,1,0,1,1,0,0,0,0,1,0,1
49359,1,1,1,1,1,1,2,0,0,1,1,0,0,0,1,1,0,0,1,2,0
26606,0,1,1,1,1,2,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0
43099,0,0,1,1,1,1,2,1,2,0,1,1,0,0,0,1,2,1,0,1,1
17865,1,0,2,2,1,0,1,0,2,0,0,0,2,1,0,0,0,1,1,2,1
3390,1,0,0,2,1,2,2,2,1,0,0,0,0,0,1,1,0,1,1,2,0
32140,1,0,0,2,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,2,0
14488,1,1,2,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0,1
6311,1,1,1,0,1,2,1,2,1,1,1,0,0,0,2,0,0,0,0,2,1
11360,0,1,1,0,0,2,0,2,2,0,0,0,1,0,1,0,0,1,1,1,1
19617,1,0,2,0,0,2,2,2,0,1,0,1,0,0,0,1,1,1,1,1,0
48527,0,0,1,1,1,1,2,2,0,1,1,1,1,1,2,0,2,1,1,0,1
19746,0,0,0,2,1,1,2,0,0,0,1,0,0,0,1,1,0,1,1,2,0
17982,1,1,1,2,1,0,1,0,0,1,1,0,1,0,2,0,2,0,1,1,0
43289,0,1,2,1,1,2,0,1,0,1,1,0,1,1,0,1,2,0,0,1,1
43648,0,0,1,0,1,0,1,1,1,1,1,0,2,1,1,0,2,0,1,1,1
16314,1,0,0,0,0,1,1,0,0,0,0,1,2,1,2,0,0,0,0,0,0
45718,1,0,1,2,0,2,0,0,2,1,1,1,0,1,2,1,2,1,0,0,0
11888,1,1,2,0,0,1,2,1,2,0,1,0,1,0,2,0,1,2,0,0,0
30267,0,0,2,1,1,1,2,1,2,0,1,1,1,1,0,1,2,1,1,0,1
23334,1,1,1,1,1,1,0,1,1,1,1,0,1,0,2,1,0,0,0,2,1
30480,1,0,0,2,0,0,1,0,2,0,0,1,2,1,1,0,2,1,1,0,0
9112,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1
11662,0,0,1,2,0,2,1,2,0,1,1,0,0,1,1,0,0,1,0,1,0
22905,0,0,1,2,1,0,1,2,1,0,1,1,0,0,1,0,1,0,0,2,1
10630,1,1,1,2,0,1,1,1,1,0,1,0,2,1,1,0,0,0,1,0,0
23143,0,1,0,2,0,2,0,2,2,1,1,0,0,0,0,1,0,0,0,2,0
7021,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,2,0
31749,1,0,0,2,0,2,2,2,0,0,1,0,2,1,1,0,1,1,1,1,1
26314,0,0,2,2,0,2,1,2,1,1,1,0,2,0,1,1,2,0,0,0,1
7601,1,1,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,2,0,1,1
41481,0,1,2,0,0,1,0,2,0,0,0,0,2,1,0,0,2,2,1,1,1
19949,1,0,2,2,1,0,1,1,2,0,1,0,2,0,2,0,0,0,1,0,0
40737,0,0,1,0,0,1,1,0,1,1,1,0,2,1,2,1,2,1,0,2,1
36684,0,1,1,2,1,0,0,1,0,0,0,1,0,0,1,1,2,2,0,0,1
167,0,0,0,1,1,0,2,2,2,1,0,0,1,0,2,0,0,0,0,1,0
38625,1,0,2,0,1,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1
48829,1,1,2,1,0,1,2,1,2,0,1,1,0,1,1,0,1,0,1,1,1
32269,1,0,1,0,0,0,0,0,1,1,0,1,2,0,2,0,2,1,1,1,0
41476,0,1,1,2,0,2,0,0,2,1,0,1,1,0,2,1,2,0,0,1,0
17415,1,0,1,2,0,0,2,0,1,0,1,1,1,1,0,1,1,1,0,2,1
630,1,1,0,0,1,2,1,1,2,0,1,0,1,1,2,0,0,0,1,0,0
39843,0,1,1,1,0,2,2,2,2,0,0,0,1,1,0,0,2,0,1,2,0
27603,0,1,2,0,1,2,2,2,1,0,1,1,0,0,0,0,1,0,1,0,0
49081,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,0,2,0
31989,0,0,2,0,0,0,2,1,0,0,1,0,2,1,0,1,0,2,0,1,1
26993,1,0,1,2,1,2,0,0,2,1,1,1,0,1,0,1,2,1,0,0,1
43090,0,1,0,2,1,0,2,2,2,0,0,0,2,0,2,1,0,1,1,2,1
43191,0,0,1,0,1,1,1,0,2,1,1,0,2,1,2,1,0,0,0,1,0
8810,0,0,0,2,0,2,0,2,2,0,0,0,1,1,0,0,2,0,0,1,0
22851,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,2,2,1,0,1
25052,0,0,0,2,1,1,2,1,0,0,0,1,0,0,0,0,2,0,0,1,0
27724,1,1,0,0,1,2,2,2,0,0,0,0,1,0,1,1,0,2,0,2,0
38389,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,2,0
26536,0,1,2,1,1,1,0,2,0,0,0,1,2,1,2,1,0,2,0,1,0
3479,0,1,1,0,0,2,0,1,2,1,0,0,0,1,1,1,1,2,0,0,1
26602,1,1,2,1,0,2,2,1,2,0,0,0,2,1,1,0,2,1,0,2,1
30550,1,0,2,2,1,2,0,1,0,1,1,1,0,0,1,0,2,1,0,1,1
36027,0,1,1,1,0,2,2,2,2,0,0,0,2,1,1,1,2,0,1,0,0
23536,0,1,0,1,1,2,0,2,0,1,1,0,0,1,2,0,1,0,0,2,0
14003,0,0,1,1,0,1,2,1,2,0,1,0,0,0,0,1,0,2,0,2,0
18645,1,1,2,2,1,0,0,1,0,1,1,0,1,1,1,1,2,1,0,0,0
37049,0,0,1,1,0,0,1,2,1,1,1,0,1,1,0,0,2,2,0,1,0
3191,0,1,1,0,1,2,2,2,0,0,0,0,0,1,1,1,0,1,1,0,0
15313,0,0,0,0,1,1,0,1,0,0,0,0,2,1,2,0,0,1,0,1,0
35898,1,1,1,0,1,1,2,2,2,1,1,0,0,0,1,0,2,2,1,2,0
6851,0,0,0,1,1,1,2,0,0,0,0,0,0,1,1,1,2,2,0,1,0
29385,0,0,1,2,0,1,2,0,2,1,0,1,2,1,1,0,0,2,1,0,1
29993,0,0,0,0,1,0,1,2,0,1,1,0,2,1,1,0,0,1,0,1,1
48584,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0,1,0,2,0,1,1
45899,0,1,2,0,1,2,0,2,0,1,1,1,0,0,1,1,0,1,1,0,1
46226,1,1,0,1,1,1,0,2,0,1,1,0,1,1,2,1,2,2,1,0,0
12686,0,1,0,1,0,1,2,1,1,0,1,0,0,1,1,1,0,1,1,0,0
25257,1,0,1,0,1,2,2,1,1,0,0,0,0,1,1,0,1,1,1,2,0
36186,1,0,0,0,1,0,1,2,2,1,1,1,1,0,1,1,2,1,0,1,1
38352,0,1,2,0,0,1,1,2,1,1,0,1,0,1,1,0,0,2,0,1,0
43336,1,0,1,1,1,2,2,1,0,1,1,1,0,1,0,0,2,1,0,2,1
46031,0,1,0,2,1,1,1,0,1,0,0,1,0,0,2,0,1,2,0,1,1
46716,0,0,1,1,0,1,2,2,0,0,1,0,1,1,1,0,2,1,0,2,1
21601,1,1,1,0,1,2,1,1,2,1,0,0,0,0,2,1,0,1,1,1,1
5988,0,0,1,0,0,2,1,0,0,0,0,0,2,1,1,1,2,1,1,2,1
45877,1,1,0,0,1,2,2,0,2,0,1,0,1,0,1,1,2,1,1,2,1
8338,1,1,2,1,1,2,1,1,2,0,0,1,1,1,0,0,2,0,1,0,0
28986,1,0,0,1,0,0,1,0,0,1,0,1,2,0,1,0,2,1,1,2,1
22386,1,0,1,0,0,2,1,0,0,1,1,0,2,1,1,1,2,2,1,0,0
40597,0,0,0,2,1,1,2,2,2,1,1,0,1,1,1,0,0,0,1,2,1
22237,1,1,1,0,1,0,2,1,0,0,1,1,0,0,2,0,2,2,1,2,1
32288,0,1,2,0,1,2,0,0,0,1,1,1,0,1,1,1,0,2,0,2,1
44449,1,1,1,1,0,1,0,2,0,0,0,1,0,1,2,0,2,1,1,2,0
28079,1,1,2,2,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,2,0
30717,0,1,0,0,1,1,0,1,2,1,1,1,2,1,1,1,0,1,0,2,1
11897,0,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1
42083,1,1,2,2,1,0,0,0,0,0,1,0,1,0,2,1,2,2,0,2,1
48325,1,0,2,2,1,2,0,0,2,0,0,0,1,1,0,1,0,1,1,0,1
16078,0,1,1,0,0,1,1,2,2,0,0,0,0,0,2,0,0,1,1,0,1
28018,1,1,1,0,1,1,1,0,2,0,1,0,0,0,0,0,2,1,0,1,1
41389,1,1,0,2,0,1,0,2,0,1,0,0,1,0,1,1,0,0,1,2,1
49653,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,0,1,1,2,0
37739,1,0,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,1,1,2,1
15764,0,0,2,2,0,1,2,2,0,0,0,0,2,1,1,0,0,1,0,0,0
29132,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,2,1
39473,1,1,1,0,0,2,2,1,0,1,0,1,0,1,0,1,2,1,0,2,1
32398,1,1,1,1,1,2,2,1,2,0,0,1,0,0,1,1,0,1,1,2,0
17436,0,1,1,0,0,2,1,1,0,0,0,0,1,1,0,1,1,2,0,2,0
6123,0,1,0,0,0,0,2,2,0,0,1,0,2,1,0,1,2,1,0,0,1
43050,1,0,1,0,1,2,2,1,2,0,1,0,2,1,1,0,0,1,1,2,1
28862,0,0,1,2,1,1,0,1,0,0,0,0,2,0,1,1,0,2,0,1,0
26449,0,0,1,0,1,1,0,0,0,1,0,0,2,1,2,1,1,1,0,2,1
34677,1,0,1,2,1,2,2,2,0,1,1,0,2,1,0,0,2,0,0,1,1
23285,0,1,2,0,1,2,0,2,1,0,1,0,0,1,0,0,2,1,0,0,0
46397,1,0,1,0,0,0,0,1,0,0,1,1,2,1,1,0,0,1,0,2,0
26137,1,1,0,0,1,2,2,1,0,1,0,1,2,1,2,1,0,1,1,0,0
26167,1,0,1,0,0,2,1,0,0,0,1,1,2,1,0,1,0,1,0,0,0
35182,1,0,0,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
46067,1,0,0,1,1,2,0,1,0,0,0,1,1,1,0,0,0,1,1,2,1
31756,1,1,1,0,0,0,2,0,0,1,1,1,0,0,2,0,0,1,0,2,1
30254,1,0,2,0,1,1,2,2,2,0,0,1,1,0,1,0,1,1,1,1,1
21414,0,1,2,1,0,0,1,2,0,1,1,1,0,0,2,0,2,1,0,1,0
16595,1,1,1,1,0,1,2,2,0,0,0,0,2,1,2,1,2,2,0,0,1
19359,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,2,1
33400,1,1,1,1,1,0,1,0,2,1,1,1,0,0,1,1,1,1,1,0,0
22092,0,1,0,0,0,0,2,1,0,0,1,0,2,1,0,1,0,1,1,1,1
40994,0,0,0,0,1,1,2,2,0,1,1,0,2,0,1,0,0,1,0,1,1
26276,0,1,0,2,0,2,0,1,0,1,1,0,0,1,2,1,0,1,0,0,0
24806,1,1,2,0,1,1,2,2,2,0,0,0,0,0,1,1,1,1,1,0,1
38304,0,0,1,1,0,2,1,1,0,0,1,0,1,0,1,0,0,1,1,2,1
4200,0,0,0,1,0,1,1,1,0,0,0,0,2,1,1,1,0,1,0,0,1
24432,1,1,1,2,0,1,0,1,2,1,1,1,1,1,2,1,0,2,0,2,1
19319,1,1,1,0,0,1,1,1,2,0,1,0,0,1,1,0,0,1,1,0,0
4012,1,0,1,0,1,1,1,2,2,1,1,1,0,0,0,0,0,0,1,1,0
10018,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0
3997,1,0,2,2,0,0,0,1,0,1,1,0,2,0,2,1,2,0,0,0,0
47584,1,1,1,1,1,1,2,2,0,1,0,0,0,0,2,0,0,1,0,2,1
11202,1,1,2,0,1,0,0,1,0,0,0,0,0,1,2,0,1,2,0,0,1
48717,0,1,0,0,0,0,2,2,0,1,1,0,0,1,2,0,1,1,1,0,1
8413,1,0,1,1,1,0,2,0,1,0,0,1,0,1,1,0,2,2,1,0,0
21654,0,1,1,1,0,2,2,1,2,1,1,0,2,1,1,0,0,1,1,2,1
34256,0,0,0,2,0,1,1,1,1,1,1,0,2,1,0,1,2,1,0,0,0
31996,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,1
37924,1,0,1,0,1,2,1,2,2,1,0,1,0,1,1,1,2,0,1,1,0
36413,0,1,0,1,0,0,1,2,2,1,0,0,0,1,1,1,2,1,1,0,0
2400,0,0,1,0,0,0,1,2,2,0,0,0,1,1,2,0,2,1,1,1,1
45490,0,0,0,1,1,2,0,0,0,0,1,0,2,1,0,1,0,1,1,0,0
32916,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,2,1
48044,1,1,0,0,0,2,2,0,2,0,1,1,1,0,2,0,2,1,1,0,1
8324,1,1,1,0,1,1,0,0,2,0,1,1,1,0,2,0,0,2,0,1,1
22483,1,1,0,0,1,2,2,1,0,1,0,0,0,1,1,0,0,1,0,2,0
41909,1,0,2,0,0,1,1,0,1,0,1,1,2,1,0,0,0,1,0,0,1
21534,1,1,0,1,0,0,0,1,2,1,0,0,2,1,0,1,2,2,0,2,1
8397,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,1,2,1,0,2,1
20609,0,0,0,0,1,0,0,2,0,0,1,0,1,0,1,1,0,0,1,2,1
25881,0,1,0,0,1,1,1,1,0,1,1,0,0,1,2,0,0,1,1,2,0
13564,0,1,1,1,0,2,0,0,0,0,0,0,2,1,1,1,0,0,1,2,1
5781,1,1,0,1,1,2,2,2,0,1,1,0,0,1,2,1,0,1,0,2,0
3769,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
29153,0,1,0,0,1,2,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0
45455,0,1,0,2,0,2,0,0,2,0,1,1,0,1,1,0,1,0,0,0,0
38722,1,1,0,2,0,1,2,1,0,0,1,1,2,0,1,1,2,0,0,1,0
17420,1,1,0,1,1,2,1,2,0,1,1,1,1,0,0,0,0,1,1,2,1
6529,0,0,0,2,0,1,1,2,1,0,0,0,0,1,1,0,0,1,1,2,0
33578,1,1,2,0,1,1,2,2,0,1,0,1,1,0,1,1,1,1,0,2,1
15485,0,0,0,0,0,1,2,2,0,1,0,0,2,1,2,1,0,1,0,2,1
6503,1,1,1,1,0,0,1,1,2,1,0,0,1,1,1,0,0,0,0,2,1
31239,0,0,0,0,0,1,2,0,0,0,1,0,2,1,1,1,1,1,1,1,1
28272,1,1,2,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1
4263,1,0,2,1,0,2,0,2,0,1,1,1,1,1,2,1,0,1,0,1,0
31833,1,0,1,2,1,2,1,2,1,1,1,1,2,1,0,0,0,1,0,2,0
423,1,1,0,2,0,2,2,0,1,0,1,1,1,1,1,0,0,1,1,2,0
48706,1,0,2,2,1,1,2,0,2,0,0,1,2,1,0,1,2,2,0,0,1
9949,0,0,2,2,0,0,0,2,0,0,1,1,2,0,1,0,1,2,0,0,1
25380,1,1,1,0,1,1,2,0,0,0,1,1,0,0,1,1,2,1,0,2,1
37844,0,0,2,0,1,0,1,2,2,1,1,1,1,1,0,0,2,1,1,0,1
47275,0,0,0,2,0,0,0,2,0,1,0,0,2,1,1,1,0,0,0,2,0
26984,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,2,1,0,2,0
15659,1,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,2,1
28971,1,0,0,2,1,1,0,2,2,1,1,1,1,0,1,0,1,0,0,1,1
667,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,1,2,1,1,1,1
12312,1,1,0,2,0,2,2,1,0,1,1,0,1,1,2,1,0,1,0,1,0
13274,1,1,1,0,0,1,2,1,2,0,1,1,0,0,2,1,1,1,1,2,1
1034,1,1,2,0,0,1,2,1,1,0,0,0,1,1,2,0,1,0,1,0,1
36552,1,0,0,2,0,2,2,1,0,1,1,1,0,0,2,0,0,0,0,2,0
5466,1,1,1,1,0,2,2,1,2,1,0,1,2,0,1,1,2,2,0,1,1
5695,1,0,0,2,0,0,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0
46846,1,1,0,0,1,2,2,2,2,0,1,1,0,1,0,0,2,1,1,2,1
31994,1,1,1,2,0,1,2,1,0,1,0,1,1,1,2,1,2,1,0,0,1
5843,1,0,0,2,1,2,2,2,0,0,0,0,2,1,0,0,2,2,0,1,1
22939,0,1,0,1,1,2,0,2,0,1,1,0,2,1,2,0,1,1,1,1,1
2659,1,1,0,0,1,0,0,2,2,0,1,1,0,0,0,1,2,1,1,0,1
21669,1,1,0,2,1,2,2,1,0,0,1,1,0,1,1,1,0,0,1,2,1
3786,0,1,0,0,0,1,2,0,2,0,0,0,1,1,2,1,1,1,0,0,1
35380,0,0,2,1,0,1,0,0,1,1,0,1,2,1,1,1,0,1,0,0,1
26390,1,0,0,2,0,2,1,1,0,0,0,0,1,0,1,0,2,2,0,2,0
9248,0,0,0,2,0,2,2,0,1,0,0,1,0,0,1,0,0,2,1,0,0
14163,1,0,0,1,1,2,1,0,2,1,1,0,0,0,1,1,0,1,1,2,0
2274,0,0,0,2,0,0,0,2,1,1,1,0,0,1,1,1,0,0,1,2,0
25607,1,0,1,0,1,2,2,2,0,1,0,0,0,1,1,1,0,1,0,1,0
4810,0,0,1,1,0,1,0,2,2,0,1,0,0,1,1,1,0,2,0,2,0
28098,1,0,0,0,1,2,1,2,2,1,0,0,2,0,2,1,0,1,0,1,1
33111,1,0,2,1,0,2,2,2,1,1,1,0,1,1,0,1,0,1,0,0,0
40274,1,0,2,1,1,0,0,0,2,1,1,0,2,0,1,0,1,1,0,2,1
49421,1,0,1,0,1,2,0,1,1,0,0,0,2,0,1,1,0,1,0,2,0
14430,0,1,2,1,0,1,1,2,2,1,1,1,2,1,2,0,0,2,1,2,0
11490,1,0,2,2,0,2,0,1,0,0,1,0,0,1,2,0,0,1,0,2,0
26591,1,1,0,0,0,2,1,0,2,0,0,1,2,0,2,0,0,2,1,2,1
38765,0,0,2,1,0,1,2,0,1,0,1,0,1,1,0,1,0,1,0,1,1
15960,1,1,1,1,0,1,2,2,1,0,1,1,0,0,0,0,2,0,1,0,0
38728,1,1,2,2,0,2,1,2,1,0,1,1,2,0,1,0,2,1,0,1,1
10616,1,1,1,2,1,1,1,2,0,0,0,0,2,1,0,0,2,0,1,2,1
41451,0,0,1,2,0,1,2,1,1,1,1,1,0,1,1,0,0,1,0,0,1
32631,1,1,1,0,0,1,2,0,0,0,0,1,2,0,2,1,2,1,1,1,0
44185,0,0,2,1,0,1,0,2,0,0,0,1,1,0,2,0,0,1,0,2,0
25432,0,0,0,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1
135,1,0,1,1,0,1,1,1,2,0,0,0,2,1,2,0,1,1,1,2,0
47144,1,1,0,1,1,2,2,1,0,0,0,1,0,0,1,1,2,1,1,2,1
31442,0,1,2,0,1,1,0,2,0,0,1,1,0,0,1,1,0,1,0,1,0
30131,1,1,0,0,1,1,2,2,2,0,0,1,1,0,1,0,0,1,0,2,1
37079,0,1,1,0,1,2,1,1,0,1,0,0,2,1,2,1,0,2,1,2,1
25673,1,1,2,1,1,2,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0
13117,0,0,0,1,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,2,1
31133,1,1,0,1,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0
37343,0,1,1,0,0,1,1,2,1,1,1,0,0,1,2,0,2,1,1,0,0
36185,0,1,1,2,1,2,0,0,2,1,1,0,1,0,0,1,1,1,0,2,1
12204,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,2,1,1,1,0
21141,0,1,0,0,0,2,1,0,0,1,0,0,1,0,1,1,0,2,0,2,1
41347,1,1,0,1,1,2,1,2,1,1,1,1,0,1,2,1,1,0,1,0,1
7151,0,1,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,2,0
17190,0,1,1,0,0,1,1,2,1,1,0,0,0,1,2,0,2,1,1,1,0
24194,1,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,2,2,1,1,0
8538,0,1,1,2,0,2,0,2,1,1,1,0,1,0,0,1,2,1,0,0,1
48473,1,0,0,1,1,2,0,1,2,1,1,0,1,0,0,1,0,1,0,0,0
37645,1,1,2,0,0,2,2,1,0,1,0,1,0,0,0,0,1,2,0,2,1
2280,0,0,1,1,0,1,2,1,0,0,0,1,2,0,2,1,1,1,0,2,0
2140,1,0,2,1,0,0,2,0,2,0,0,1,1,1,2,1,2,0,0,2,1
40448,0,1,1,0,0,2,1,2,0,1,1,0,0,1,2,0,2,2,1,1,0
22415,1,0,0,1,1,2,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0
40851,1,0,0,1,0,2,1,2,0,0,1,1,1,1,2,1,0,1,0,1,0
12460,0,1,2,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0
19718,1,0,1,1,0,2,0,0,0,1,1,0,2,0,0,0,2,1,0,0,1
45985,0,1,2,0,0,2,0,1,2,1,0,0,1,1,2,1,2,2,1,0,1
21975,1,0,1,2,0,1,1,1,2,1,1,0,2,0,0,0,2,2,0,1,1
16152,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,2,1,2,0
15273,1,1,1,2,1,2,0,0,0,1,1,1,1,1,2,1,0,1,1,0,1
15268,0,1,0,1,0,0,2,1,1,0,1,0,2,0,2,0,0,2,1,2,1
28718,0,0,1,2,1,2,2,1,1,0,0,1,0,0,2,1,2,1,1,2,1
18487,1,1,1,2,1,1,2,0,2,0,0,0,1,1,0,1,0,0,0,1,1
3395,0,0,0,1,0,0,2,2,2,0,0,1,2,1,1,0,0,1,0,2,1
47333,0,1,1,1,1,0,2,2,2,0,0,0,0,0,2,1,0,1,0,0,1
6458,1,1,1,0,0,1,2,2,2,0,0,1,0,1,1,1,2,1,0,2,1
49240,1,0,0,0,0,1,1,0,2,1,0,0,0,0,2,1,0,0,1,2,1
44298,1,0,0,2,0,2,0,0,2,1,1,1,2,1,1,1,0,1,0,1,1
48887,0,1,2,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1
27098,0,1,1,1,1,2,1,1,2,1,0,1,2,0,0,1,2,0,1,1,0
45787,1,1,1,1,0,1,2,2,2,0,1,1,0,0,1,1,0,2,1,0,1
22794,1,0,1,2,0,0,0,2,1,0,1,0,1,1,1,0,2,1,0,0,1
